gene_id	module
FBgn0050285	turquoise
FBgn0050287	green
FBgn0050288	yellow
FBgn0050291	blue
FBgn0050293	turquoise
FBgn0050295	blue
FBgn0050296	blue
FBgn0050323	turquoise
FBgn0050324	turquoise
FBgn0050325	blue
FBgn0050334	turquoise
FBgn0050338	brown
FBgn0050345	turquoise
FBgn0050350	brown
FBgn0050354	brown
FBgn0050355	brown
FBgn0050356	turquoise
FBgn0050357	blue
FBgn0050359	turquoise
FBgn0050360	green
FBgn0050361	yellow
FBgn0050362	turquoise
FBgn0050369	turquoise
FBgn0050372	green
FBgn0050376	turquoise
FBgn0050389	red
FBgn0050391	blue
FBgn0050392	turquoise
FBgn0050393	blue
FBgn0050395	yellow
FBgn0050398	blue
FBgn0050404	turquoise
FBgn0050410	blue
FBgn0050412	turquoise
FBgn0050418	turquoise
FBgn0050424	green
FBgn0050428	red
FBgn0050429	turquoise
FBgn0050430	turquoise
FBgn0050431	blue
FBgn0050432	blue
FBgn0050440	blue
FBgn0050447	blue
FBgn0050460	blue
FBgn0050464	green
FBgn0050466	turquoise
FBgn0050467	green
FBgn0050471	yellow
FBgn0050472	brown
FBgn0050485	brown
FBgn0050487	brown
FBgn0050488	brown
FBgn0050491	green
FBgn0050496	brown
FBgn0050499	brown
FBgn0051004	green
FBgn0051005	yellow
FBgn0051007	turquoise
FBgn0051008	turquoise
FBgn0051010	brown
FBgn0051019	turquoise
FBgn0051025	blue
FBgn0051028	green
FBgn0051029	turquoise
FBgn0051030	green
FBgn0051041	blue
FBgn0051044	turquoise
FBgn0051050	blue
FBgn0051053	turquoise
FBgn0051055	blue
FBgn0051068	blue
FBgn0051072	yellow
FBgn0051075	turquoise
FBgn0051088	blue
FBgn0051092	turquoise
FBgn0051093	blue
FBgn0051097	red
FBgn0051098	brown
FBgn0051100	turquoise
FBgn0051102	turquoise
FBgn0051104	turquoise
FBgn0051108	red
FBgn0051115	brown
FBgn0051116	turquoise
FBgn0051122	blue
FBgn0051128	brown
FBgn0051139	brown
FBgn0051140	turquoise
FBgn0051141	brown
FBgn0051144	turquoise
FBgn0051145	turquoise
FBgn0051151	turquoise
FBgn0051156	green
FBgn0051159	turquoise
FBgn0051174	turquoise
FBgn0051176	turquoise
FBgn0051183	brown
FBgn0051191	blue
FBgn0051198	grey
FBgn0051201	blue
FBgn0051202	turquoise
FBgn0051205	yellow
FBgn0051206	brown
FBgn0051207	green
FBgn0051211	yellow
FBgn0051213	blue
FBgn0051217	turquoise
FBgn0051220	turquoise
FBgn0051224	yellow
FBgn0051225	turquoise
FBgn0051226	brown
FBgn0051230	brown
FBgn0051231	blue
FBgn0051233	yellow
FBgn0051244	brown
FBgn0051245	turquoise
FBgn0051251	blue
FBgn0051259	turquoise
FBgn0051265	yellow
FBgn0051266	green
FBgn0051267	turquoise
FBgn0051279	blue
FBgn0051288	green
FBgn0051294	red
FBgn0051296	turquoise
FBgn0051300	turquoise
FBgn0051313	blue
FBgn0051320	blue
FBgn0051323	brown
FBgn0051326	brown
FBgn0051327	blue
FBgn0051345	red
FBgn0051347	green
FBgn0051352	green
FBgn0051363	yellow
FBgn0051370	blue
FBgn0051374	turquoise
FBgn0051380	turquoise
FBgn0051388	brown
FBgn0051391	blue
FBgn0051404	turquoise
FBgn0051406	blue
FBgn0051407	brown
FBgn0051410	grey
FBgn0051415	brown
FBgn0051431	red
FBgn0051436	brown
FBgn0051437	grey
FBgn0051438	turquoise
FBgn0051441	blue
FBgn0051445	yellow
FBgn0051454	turquoise
FBgn0051459	turquoise
FBgn0051465	blue
FBgn0051467	blue
FBgn0051473	brown
FBgn0051475	blue
FBgn0051496	turquoise
FBgn0051510	blue
FBgn0051514	yellow
FBgn0051516	brown
FBgn0051522	turquoise
FBgn0051523	blue
FBgn0051526	blue
FBgn0051528	blue
FBgn0051533	brown
FBgn0051538	turquoise
FBgn0051546	turquoise
FBgn0051547	turquoise
FBgn0051551	blue
FBgn0051601	yellow
FBgn0051609	brown
FBgn0051619	yellow
FBgn0051626	blue
FBgn0051627	brown
FBgn0051632	green
FBgn0051633	blue
FBgn0051635	blue
FBgn0051637	turquoise
FBgn0051639	turquoise
FBgn0051642	blue
FBgn0051643	yellow
FBgn0051647	grey
FBgn0051663	yellow
FBgn0051665	yellow
FBgn0051673	turquoise
FBgn0051676	turquoise
FBgn0051677	turquoise
FBgn0051678	blue
FBgn0051679	brown
FBgn0051681	brown
FBgn0051682	blue
FBgn0051693	turquoise
FBgn0051694	green
FBgn0051697	turquoise
FBgn0051700	blue
FBgn0051702	red
FBgn0051703	green
FBgn0051704	brown
FBgn0051706	turquoise
FBgn0051708	brown
FBgn0051709	brown
FBgn0051710	brown
FBgn0051712	blue
FBgn0051716	red
FBgn0051721	red
FBgn0051730	brown
FBgn0051735	blue
FBgn0051739	yellow
FBgn0051740	turquoise
FBgn0051752	yellow
FBgn0051755	yellow
FBgn0051759	blue
FBgn0051760	blue
FBgn0051774	green
FBgn0051776	blue
FBgn0051781	brown
FBgn0051787	blue
FBgn0051788	brown
FBgn0051797	turquoise
FBgn0051798	turquoise
FBgn0051802	brown
FBgn0051804	brown
FBgn0051805	blue
FBgn0051806	turquoise
FBgn0051807	blue
FBgn0051815	blue
FBgn0051816	turquoise
FBgn0051820	turquoise
FBgn0051821	turquoise
FBgn0051826	blue
FBgn0051832	brown
FBgn0051848	blue
FBgn0051851	red
FBgn0051852	red
FBgn0051858	turquoise
FBgn0051860	green
FBgn0051861	turquoise
FBgn0051865	yellow
FBgn0051867	turquoise
FBgn0051870	brown
FBgn0051874	turquoise
FBgn0051875	blue
FBgn0051897	yellow
FBgn0051901	turquoise
FBgn0051907	blue
FBgn0051908	turquoise
FBgn0051909	blue
FBgn0051910	brown
FBgn0051912	yellow
FBgn0051913	turquoise
FBgn0051921	turquoise
FBgn0051922	grey
FBgn0051924	turquoise
FBgn0051933	blue
FBgn0051935	blue
FBgn0051948	blue
FBgn0051949	brown
FBgn0051950	brown
FBgn0051956	turquoise
FBgn0051961	blue
FBgn0051973	brown
FBgn0051974	yellow
FBgn0051989	blue
FBgn0051992	green
FBgn0051997	black
FBgn0051998	blue
FBgn0051999	turquoise
FBgn0052000	turquoise
FBgn0052006	blue
FBgn0052010	yellow
FBgn0052016	black
FBgn0052037	yellow
FBgn0052053	red
FBgn0052056	turquoise
FBgn0052057	turquoise
FBgn0052058	yellow
FBgn0052061	turquoise
FBgn0052062	yellow
FBgn0052068	brown
FBgn0052071	blue
FBgn0052073	yellow
FBgn0052082	turquoise
FBgn0052085	blue
FBgn0052086	red
FBgn0052087	blue
FBgn0052088	blue
FBgn0052100	blue
FBgn0052106	green
FBgn0052107	red
FBgn0052111	brown
FBgn0052112	brown
FBgn0052113	green
FBgn0052117	turquoise
FBgn0052119	turquoise
FBgn0052121	green
FBgn0052137	blue
FBgn0052150	red
FBgn0052161	turquoise
FBgn0052163	brown
FBgn0052179	brown
FBgn0052181	black
FBgn0052185	yellow
FBgn0052187	yellow
FBgn0052191	brown
FBgn0052192	brown
FBgn0052199	turquoise
FBgn0052202	yellow
FBgn0052203	green
FBgn0052204	pink
FBgn0052205	turquoise
FBgn0052206	blue
FBgn0052207	turquoise
FBgn0052228	yellow
FBgn0052230	blue
FBgn0052232	blue
FBgn0052238	blue
FBgn0052240	turquoise
FBgn0052243	green
FBgn0052246	blue
FBgn0052250	turquoise
FBgn0052252	blue
FBgn0052259	blue
FBgn0052262	turquoise
FBgn0052263	brown
FBgn0052267	brown
FBgn0052280	turquoise
FBgn0052281	blue
FBgn0052296	turquoise
FBgn0052299	brown
FBgn0052305	green
FBgn0052311	blue
FBgn0052313	brown
FBgn0052318	yellow
FBgn0052319	blue
FBgn0052320	blue
FBgn0052350	red
FBgn0052354	turquoise
FBgn0052368	brown
FBgn0052369	turquoise
FBgn0052371	brown
FBgn0052373	turquoise
FBgn0052382	yellow
FBgn0052392	blue
FBgn0052396	turquoise
FBgn0052404	blue
FBgn0052406	green
FBgn0052423	turquoise
FBgn0052425	yellow
FBgn0052432	green
FBgn0052437	turquoise
FBgn0052438	yellow
FBgn0052440	blue
FBgn0052445	turquoise
FBgn0052450	brown
FBgn0052451	red
FBgn0052457	turquoise
FBgn0052461	blue
FBgn0052462	turquoise
FBgn0052463	brown
FBgn0052473	yellow
FBgn0052475	red
FBgn0052476	blue
FBgn0052484	green
FBgn0052487	brown
FBgn0052499	turquoise
FBgn0052512	turquoise
FBgn0052529	turquoise
FBgn0052537	turquoise
FBgn0052544	turquoise
FBgn0052548	turquoise
FBgn0052549	green
FBgn0052568	yellow
FBgn0052574	blue
FBgn0052580	yellow
FBgn0052581	blue
FBgn0052582	brown
FBgn0052588	blue
FBgn0052603	blue
FBgn0052638	turquoise
FBgn0052639	blue
FBgn0052645	turquoise
FBgn0052647	turquoise
FBgn0052651	blue
FBgn0052652	turquoise
FBgn0052655	turquoise
FBgn0052656	turquoise
FBgn0052657	brown
FBgn0052666	turquoise
FBgn0052667	grey
FBgn0052672	turquoise
FBgn0052675	blue
FBgn0052676	green
FBgn0052681	turquoise
FBgn0052685	yellow
FBgn0052690	blue
FBgn0052694	brown
FBgn0052699	turquoise
FBgn0052702	turquoise
FBgn0052703	blue
FBgn0052706	brown
FBgn0052712	turquoise
FBgn0052713	turquoise
FBgn0052718	blue
FBgn0052719	blue
FBgn0052720	blue
FBgn0052767	blue
FBgn0052773	turquoise
FBgn0052774	blue
FBgn0052783	blue
FBgn0052786	black
FBgn0052806	blue
FBgn0052811	turquoise
FBgn0052813	turquoise
FBgn0052819	blue
FBgn0052832	turquoise
FBgn0052835	blue
FBgn0052843	blue
FBgn0052845	blue
FBgn0052846	blue
FBgn0052847	brown
FBgn0052982	blue
FBgn0052986	brown
FBgn0053002	blue
FBgn0053017	red
FBgn0053054	yellow
FBgn0053056	turquoise
FBgn0053060	turquoise
FBgn0053062	blue
FBgn0053080	turquoise
FBgn0053087	turquoise
FBgn0053092	turquoise
FBgn0053094	turquoise
FBgn0053100	blue
FBgn0053107	blue
FBgn0053109	red
FBgn0053111	red
FBgn0053113	turquoise
FBgn0053120	red
FBgn0053121	blue
FBgn0053125	red
FBgn0053126	blue
FBgn0053129	blue
FBgn0053137	yellow
FBgn0053138	turquoise
FBgn0053143	turquoise
FBgn0053144	blue
FBgn0053145	brown
FBgn0053158	blue
FBgn0053170	brown
FBgn0053179	turquoise
FBgn0053180	yellow
FBgn0053182	yellow
FBgn0053189	brown
FBgn0053191	brown
FBgn0053192	black
FBgn0053196	yellow
FBgn0053198	brown
FBgn0053203	red
FBgn0053207	turquoise
FBgn0053217	blue
FBgn0053222	blue
FBgn0053223	brown
FBgn0053229	grey
FBgn0053233	red
FBgn0053234	turquoise
FBgn0053247	grey
FBgn0053252	blue
FBgn0053278	blue
FBgn0053281	turquoise
FBgn0053283	grey
FBgn0053284	turquoise
FBgn0053286	yellow
FBgn0053287	blue
FBgn0053293	brown
FBgn0053301	brown
FBgn0053302	yellow
FBgn0053303	yellow
FBgn0053306	turquoise
FBgn0053307	turquoise
FBgn0053309	blue
FBgn0053310	yellow
FBgn0053322	blue
FBgn0053329	red
FBgn0053333	red
FBgn0053340	turquoise
FBgn0053460	turquoise
FBgn0053465	blue
FBgn0053490	yellow
FBgn0053500	blue
FBgn0053506	blue
FBgn0053512	turquoise
FBgn0053516	red
FBgn0053519	brown
FBgn0053523	turquoise
FBgn0053542	blue
FBgn0053544	blue
FBgn0053547	green
FBgn0053552	blue
FBgn0053554	green
FBgn0053556	brown
FBgn0053558	red
FBgn0053629	yellow
FBgn0053632	grey
FBgn0053653	turquoise
FBgn0053666	blue
FBgn0053673	blue
FBgn0053696	turquoise
FBgn0053704	turquoise
FBgn0053723	green
FBgn0053774	turquoise
FBgn0053777	blue
FBgn0053795	turquoise
FBgn0053914	green
FBgn0053926	turquoise
FBgn0053969	green
FBgn0053970	green
FBgn0053985	brown
FBgn0053987	blue
FBgn0053988	blue
FBgn0053998	turquoise
FBgn0054001	green
FBgn0054003	blue
FBgn0054005	turquoise
FBgn0054011	blue
FBgn0054012	brown
FBgn0054021	brown
FBgn0054024	brown
FBgn0054025	yellow
FBgn0054027	green
FBgn0054029	blue
FBgn0054030	yellow
FBgn0054033	blue
FBgn0054034	yellow
FBgn0054039	blue
FBgn0054041	blue
FBgn0054049	brown
FBgn0058006	turquoise
FBgn0058045	brown
FBgn0058053	blue
FBgn0058064	black
FBgn0058068	yellow
FBgn0058160	brown
FBgn0058172	brown
FBgn0058178	brown
FBgn0058354	yellow
FBgn0058469	grey
FBgn0058470	blue
FBgn0060296	turquoise
FBgn0061188	turquoise
FBgn0061196	brown
FBgn0061200	green
FBgn0061469	green
FBgn0061476	blue
FBgn0061515	blue
FBgn0062411	blue
FBgn0062413	turquoise
FBgn0062928	turquoise
FBgn0063261	turquoise
FBgn0063491	turquoise
FBgn0063492	turquoise
FBgn0063497	turquoise
FBgn0063498	green
FBgn0063499	green
FBgn0063649	turquoise
FBgn0063923	turquoise
FBgn0064225	brown
FBgn0064237	blue
FBgn0064912	turquoise
FBgn0065032	green
FBgn0065046	yellow
FBgn0065047	blue
FBgn0065055	turquoise
FBgn0065059	turquoise
FBgn0065064	green
FBgn0065076	yellow
FBgn0065099	turquoise
FBgn0065110	turquoise
FBgn0066084	brown
FBgn0066365	turquoise
FBgn0067311	turquoise
FBgn0067779	yellow
FBgn0067864	yellow
FBgn0067905	turquoise
FBgn0069354	turquoise
FBgn0069913	brown
FBgn0082582	turquoise
FBgn0082585	blue
FBgn0082598	yellow
FBgn0082831	yellow
FBgn0082922	blue
FBgn0082936	brown
FBgn0082988	yellow
FBgn0082995	yellow
FBgn0083003	yellow
FBgn0083012	yellow
FBgn0083014	yellow
FBgn0083053	yellow
FBgn0083057	yellow
FBgn0083068	blue
FBgn0083123	turquoise
FBgn0083228	turquoise
FBgn0083943	brown
FBgn0083945	blue
FBgn0083946	brown
FBgn0083951	brown
FBgn0083956	turquoise
FBgn0083963	red
FBgn0083969	red
FBgn0083974	brown
FBgn0083975	blue
FBgn0083977	blue
FBgn0083978	blue
FBgn0083987	blue
FBgn0084001	green
FBgn0084008	turquoise
FBgn0085190	turquoise
FBgn0085191	blue
FBgn0085195	blue
FBgn0085196	turquoise
FBgn0085197	turquoise
FBgn0085198	blue
FBgn0085200	blue
FBgn0085202	brown
FBgn0085203	blue
FBgn0085204	turquoise
FBgn0085205	yellow
FBgn0085207	turquoise
FBgn0085210	turquoise
FBgn0085211	brown
FBgn0085212	turquoise
FBgn0085217	brown
FBgn0085218	turquoise
FBgn0085219	blue
FBgn0085223	yellow
FBgn0085224	green
FBgn0085229	brown
FBgn0085233	turquoise
FBgn0085239	turquoise
FBgn0085243	green
FBgn0085259	blue
FBgn0085263	red
FBgn0085267	brown
FBgn0085274	brown
FBgn0085276	yellow
FBgn0085287	blue
FBgn0085291	turquoise
FBgn0085294	blue
FBgn0085303	green
FBgn0085308	red
FBgn0085312	brown
FBgn0085315	brown
FBgn0085321	turquoise
FBgn0085327	blue
FBgn0085329	blue
FBgn0085336	turquoise
FBgn0085337	blue
FBgn0085339	blue
FBgn0085341	turquoise
FBgn0085353	turquoise
FBgn0085359	brown
FBgn0085370	turquoise
FBgn0085371	blue
FBgn0085376	turquoise
FBgn0085380	green
FBgn0085383	brown
FBgn0085386	turquoise
FBgn0085387	pink
FBgn0085390	brown
FBgn0085395	blue
FBgn0085396	blue
FBgn0085397	red
FBgn0085400	turquoise
FBgn0085408	turquoise
FBgn0085409	turquoise
FBgn0085411	red
FBgn0085412	turquoise
FBgn0085413	turquoise
FBgn0085414	yellow
FBgn0085420	turquoise
FBgn0085422	yellow
FBgn0085423	green
FBgn0085425	blue
FBgn0085426	green
FBgn0085427	turquoise
FBgn0085430	yellow
FBgn0085432	red
FBgn0085434	green
FBgn0085436	blue
FBgn0085437	turquoise
FBgn0085440	blue
FBgn0085442	green
FBgn0085443	red
FBgn0085444	yellow
FBgn0085446	turquoise
FBgn0085450	red
FBgn0085454	brown
FBgn0085460	yellow
FBgn0085461	turquoise
FBgn0085464	turquoise
FBgn0085466	blue
FBgn0085468	blue
FBgn0085471	red
FBgn0085479	turquoise
FBgn0085480	red
FBgn0085486	red
FBgn0085488	blue
FBgn0085489	turquoise
FBgn0085638	brown
FBgn0085692	black
FBgn0085810	turquoise
FBgn0086036	grey
FBgn0086038	grey
FBgn0086053	green
FBgn0086057	pink
FBgn0086129	blue
FBgn0086134	blue
FBgn0086251	yellow
FBgn0086253	red
FBgn0086254	turquoise
FBgn0086346	blue
FBgn0086347	turquoise
FBgn0086355	turquoise
FBgn0086356	brown
FBgn0086358	green
FBgn0086359	turquoise
FBgn0086362	blue
FBgn0086370	turquoise
FBgn0086372	green
FBgn0086408	blue
FBgn0086442	turquoise
FBgn0086450	turquoise
FBgn0086451	blue
FBgn0086532	turquoise
FBgn0086558	blue
FBgn0086604	green
FBgn0086605	blue
FBgn0086613	yellow
FBgn0086658	green
FBgn0086659	blue
FBgn0086661	green
FBgn0086666	black
FBgn0086670	yellow
FBgn0086675	yellow
FBgn0086679	blue
FBgn0086681	red
FBgn0086683	yellow
FBgn0086686	red
FBgn0086694	blue
FBgn0086698	blue
FBgn0086706	blue
FBgn0086707	turquoise
FBgn0086710	brown
FBgn0086711	turquoise
FBgn0086757	blue
FBgn0086758	yellow
FBgn0086768	turquoise
FBgn0086784	yellow
FBgn0086785	turquoise
FBgn0086855	yellow
FBgn0086904	brown
FBgn0086906	turquoise
FBgn0086907	brown
FBgn0086909	blue
FBgn0086915	turquoise
FBgn0086916	blue
FBgn0087002	blue
FBgn0087007	brown
FBgn0087011	blue
FBgn0087012	brown
FBgn0243486	green
FBgn0243511	turquoise
FBgn0243512	green
FBgn0243514	turquoise
FBgn0243516	blue
FBgn0250746	blue
FBgn0250754	yellow
FBgn0250755	blue
FBgn0250757	turquoise
FBgn0250786	yellow
FBgn0250788	turquoise
FBgn0250789	turquoise
FBgn0250791	brown
FBgn0250814	brown
FBgn0250815	grey
FBgn0250816	red
FBgn0250817	blue
FBgn0250819	turquoise
FBgn0250820	brown
FBgn0250823	red
FBgn0250824	turquoise
FBgn0250825	turquoise
FBgn0250826	turquoise
FBgn0250827	brown
FBgn0250834	turquoise
FBgn0250835	brown
FBgn0250836	yellow
FBgn0250842	blue
FBgn0250843	blue
FBgn0250844	turquoise
FBgn0250845	turquoise
FBgn0250846	blue
FBgn0250848	turquoise
FBgn0250850	blue
FBgn0250862	grey
FBgn0250869	turquoise
FBgn0250871	blue
FBgn0250904	blue
FBgn0250906	turquoise
FBgn0250907	yellow
FBgn0250908	green
FBgn0259098	red
FBgn0259101	turquoise
FBgn0259111	turquoise
FBgn0259112	yellow
FBgn0259140	blue
FBgn0259143	red
FBgn0259148	blue
FBgn0259151	yellow
FBgn0259152	blue
FBgn0259163	brown
FBgn0259166	turquoise
FBgn0259168	green
FBgn0259170	turquoise
FBgn0259174	turquoise
FBgn0259176	turquoise
FBgn0259178	yellow
FBgn0259184	brown
FBgn0259186	green
FBgn0259209	turquoise
FBgn0259210	green
FBgn0259211	blue
FBgn0259212	blue
FBgn0259213	turquoise
FBgn0259214	turquoise
FBgn0259222	yellow
FBgn0259224	turquoise
FBgn0259226	yellow
FBgn0259227	turquoise
FBgn0259228	turquoise
FBgn0259234	green
FBgn0259243	turquoise
FBgn0259244	brown
FBgn0259246	green
FBgn0259247	brown
FBgn0259483	red
FBgn0259678	turquoise
FBgn0259680	turquoise
FBgn0259682	brown
FBgn0259701	brown
FBgn0259710	blue
FBgn0259711	blue
FBgn0259715	blue
FBgn0259729	turquoise
FBgn0259734	turquoise
FBgn0259736	brown
FBgn0259739	black
FBgn0259740	turquoise
FBgn0259742	yellow
FBgn0259745	green
FBgn0259749	brown
FBgn0259791	blue
FBgn0259794	brown
FBgn0259818	yellow
FBgn0259821	yellow
FBgn0259822	red
FBgn0259834	blue
FBgn0259876	blue
FBgn0259896	turquoise
FBgn0259916	turquoise
FBgn0259917	turquoise
FBgn0259922	blue
FBgn0259927	turquoise
FBgn0259935	turquoise
FBgn0259938	turquoise
FBgn0259950	turquoise
FBgn0259977	brown
FBgn0259982	blue
FBgn0259984	blue
FBgn0259986	grey
FBgn0259994	turquoise
FBgn0260003	turquoise
FBgn0260005	turquoise
FBgn0260007	brown
FBgn0260012	blue
FBgn0260026	yellow
FBgn0260049	turquoise
FBgn0260386	brown
FBgn0260393	blue
FBgn0260396	turquoise
FBgn0260397	yellow
FBgn0260399	yellow
FBgn0260400	red
FBgn0260407	brown
FBgn0260428	brown
FBgn0260429	green
FBgn0260431	green
FBgn0260439	yellow
FBgn0260442	turquoise
FBgn0260444	turquoise
FBgn0260446	green
FBgn0260447	blue
FBgn0260456	red
FBgn0260461	turquoise
FBgn0260462	turquoise
FBgn0260463	yellow
FBgn0260470	brown
FBgn0260474	blue
FBgn0260481	brown
FBgn0260484	blue
FBgn0260486	turquoise
FBgn0260632	turquoise
FBgn0260634	yellow
FBgn0260642	red
FBgn0260643	blue
FBgn0260653	yellow
FBgn0260655	red
FBgn0260657	turquoise
FBgn0260659	turquoise
FBgn0260660	green
FBgn0260718	yellow
FBgn0260741	blue
FBgn0260742	blue
FBgn0260743	turquoise
FBgn0260745	blue
FBgn0260746	turquoise
FBgn0260749	blue
FBgn0260750	blue
FBgn0260753	turquoise
FBgn0260756	blue
FBgn0260758	turquoise
FBgn0260761	blue
FBgn0260762	brown
FBgn0260763	yellow
FBgn0260768	yellow
FBgn0260777	brown
FBgn0260780	green
FBgn0260794	yellow
FBgn0260795	turquoise
FBgn0260799	turquoise
FBgn0260817	turquoise
FBgn0260862	turquoise
FBgn0260866	turquoise
FBgn0260870	blue
FBgn0260874	blue
FBgn0260932	yellow
FBgn0260934	turquoise
FBgn0260936	yellow
FBgn0260941	yellow
FBgn0260942	blue
FBgn0260945	red
FBgn0260953	brown
FBgn0260959	turquoise
FBgn0260960	turquoise
FBgn0260962	blue
FBgn0260964	turquoise
FBgn0260965	yellow
FBgn0260970	blue
FBgn0260972	turquoise
FBgn0260987	blue
FBgn0260990	turquoise
FBgn0260996	brown
FBgn0260997	turquoise
FBgn0261014	red
FBgn0261016	blue
FBgn0261041	green
FBgn0261053	turquoise
FBgn0261055	green
FBgn0261086	yellow
FBgn0261089	blue
FBgn0261090	turquoise
FBgn0261111	yellow
FBgn0261238	yellow
FBgn0261239	yellow
FBgn0261243	turquoise
FBgn0261258	turquoise
FBgn0261260	turquoise
FBgn0261261	blue
FBgn0261262	turquoise
FBgn0261267	blue
FBgn0261268	turquoise
FBgn0261269	red
FBgn0261270	blue
FBgn0261276	blue
FBgn0261277	turquoise
FBgn0261278	red
FBgn0261279	green
FBgn0261284	brown
FBgn0261285	turquoise
FBgn0261287	red
FBgn0261349	brown
FBgn0261361	red
FBgn0261373	blue
FBgn0261383	blue
FBgn0261385	yellow
FBgn0261387	blue
FBgn0261393	yellow
FBgn0261394	blue
FBgn0261395	blue
FBgn0261397	turquoise
FBgn0261399	turquoise
FBgn0261401	blue
FBgn0261402	blue
FBgn0261444	turquoise
FBgn0261446	brown
FBgn0261458	turquoise
FBgn0261461	turquoise
FBgn0261477	red
FBgn0261502	yellow
FBgn0261504	brown
FBgn0261505	turquoise
FBgn0261507	brown
FBgn0261509	turquoise
FBgn0261514	turquoise
FBgn0261522	turquoise
FBgn0261523	green
FBgn0261529	yellow
FBgn0261530	turquoise
FBgn0261531	turquoise
FBgn0261547	turquoise
FBgn0261549	turquoise
FBgn0261552	turquoise
FBgn0261553	turquoise
FBgn0261554	yellow
FBgn0261555	turquoise
FBgn0261560	turquoise
FBgn0261561	brown
FBgn0261563	blue
FBgn0261565	turquoise
FBgn0261571	blue
FBgn0261574	green
FBgn0261575	turquoise
FBgn0261582	brown
FBgn0261583	brown
FBgn0261584	red
FBgn0261586	yellow
FBgn0261587	brown
FBgn0261588	yellow
FBgn0261592	brown
FBgn0261596	blue
FBgn0261597	brown
FBgn0261599	brown
FBgn0261602	blue
FBgn0261609	brown
FBgn0261612	blue
FBgn0261614	brown
FBgn0261617	yellow
FBgn0261625	brown
FBgn0261627	blue
FBgn0261630	green
FBgn0261631	red
FBgn0261632	pink
FBgn0261636	green
FBgn0261641	yellow
FBgn0261649	green
FBgn0261671	red
FBgn0261674	red
FBgn0261675	grey
FBgn0261686	turquoise
FBgn0261698	yellow
FBgn0261700	blue
FBgn0261702	blue
FBgn0261703	brown
FBgn0261706	red
FBgn0261707	red
FBgn0261709	turquoise
FBgn0261714	red
FBgn0261722	turquoise
FBgn0261786	green
FBgn0261788	blue
FBgn0261793	yellow
FBgn0261797	turquoise
FBgn0261800	turquoise
FBgn0261802	turquoise
FBgn0261803	turquoise
FBgn0261804	green
FBgn0261806	blue
FBgn0261807	blue
FBgn0261808	turquoise
FBgn0261811	red
FBgn0261814	turquoise
FBgn0261816	turquoise
FBgn0261822	red
FBgn0261823	red
FBgn0261834	blue
FBgn0261835	blue
FBgn0261836	green
FBgn0261846	blue
FBgn0261854	blue
FBgn0261858	turquoise
FBgn0261859	red
FBgn0261871	turquoise
FBgn0261873	turquoise
FBgn0261885	yellow
FBgn0261928	green
FBgn0261931	blue
FBgn0261933	turquoise
FBgn0261934	yellow
FBgn0261938	yellow
FBgn0261955	blue
FBgn0261963	green
FBgn0261975	red
FBgn0261984	green
FBgn0261985	green
FBgn0261986	green
FBgn0261988	turquoise
FBgn0261989	red
FBgn0261990	turquoise
FBgn0261992	brown
FBgn0261995	blue
FBgn0261998	blue
FBgn0261999	turquoise
FBgn0262000	yellow
FBgn0262002	blue
FBgn0262003	turquoise
FBgn0262004	brown
FBgn0262007	brown
FBgn0262009	turquoise
FBgn0262010	brown
FBgn0262017	grey
FBgn0262018	turquoise
FBgn0262020	blue
FBgn0262025	blue
FBgn0262030	turquoise
FBgn0262033	blue
FBgn0262035	blue
FBgn0262036	turquoise
FBgn0262097	yellow
FBgn0262101	blue
FBgn0262102	brown
FBgn0262103	turquoise
FBgn0262104	yellow
FBgn0262107	brown
FBgn0262109	yellow
FBgn0262111	turquoise
FBgn0262114	green
FBgn0262116	turquoise
FBgn0262123	blue
FBgn0262127	red
FBgn0262144	turquoise
FBgn0262150	red
FBgn0262160	turquoise
FBgn0262166	yellow
FBgn0262167	blue
FBgn0262351	blue
FBgn0262352	blue
FBgn0262353	turquoise
FBgn0262355	yellow
FBgn0262356	yellow
FBgn0262361	blue
FBgn0262473	green
FBgn0262475	turquoise
FBgn0262476	turquoise
FBgn0262478	brown
FBgn0262479	brown
FBgn0262480	turquoise
FBgn0262482	brown
FBgn0262487	blue
FBgn0262508	brown
FBgn0262509	turquoise
FBgn0262511	turquoise
FBgn0262512	turquoise
FBgn0262514	brown
FBgn0262515	turquoise
FBgn0262517	green
FBgn0262519	yellow
FBgn0262527	turquoise
FBgn0262531	brown
FBgn0262534	blue
FBgn0262543	blue
FBgn0262544	blue
FBgn0262559	brown
FBgn0262562	turquoise
FBgn0262566	green
FBgn0262569	blue
FBgn0262570	yellow
FBgn0262571	brown
FBgn0262579	turquoise
FBgn0262581	turquoise
FBgn0262582	green
FBgn0262587	grey
FBgn0262592	blue
FBgn0262593	turquoise
FBgn0262598	blue
FBgn0262604	red
FBgn0262606	blue
FBgn0262608	blue
FBgn0262614	red
FBgn0262617	blue
FBgn0262624	blue
FBgn0262647	blue
FBgn0262656	red
FBgn0262681	brown
FBgn0262682	blue
FBgn0262687	brown
FBgn0262690	yellow
FBgn0262714	blue
FBgn0262717	yellow
FBgn0262719	yellow
FBgn0262730	green
FBgn0262732	blue
FBgn0262734	black
FBgn0262736	turquoise
FBgn0262737	turquoise
FBgn0262738	turquoise
FBgn0262739	green
FBgn0262740	yellow
FBgn0262743	blue
